cond,a_tot,i_tot,c_tot,mfqA1,mfqA2,mfqA3,mfqA4,mfqA5,mfqA6,mfqA7,mfqA8,mfqA9,mfqA10,mfqA11,mfqA12,mfqA13,mfqA14,mfqA15,mfqA16,mfqA17,mfqA18,mfqA19,mfqA20,mfqA21,mfqA22,mfqA23,mfqA24,mfqA25,mfqA26,mfqA27,mfqA28,mfqA29,mfqA30,mfqA31,mfqB1,mfqB2,mfqB3,mfqB4,mfqB5,mfqB6,mfqB7,mfqB8,mfqB9,mfqB10,mfqB11,mfqB12,mfqB13,mfqB14,mfqB15,mfqB16,mfqB17,mfqB18,mfqB19,mfqB20,mfqB21,mfqB22,mfqB23,mfqB24,mfqB25,mfqB26,mfqB27,mfqB28,mfqB29,mfqB30,mfqB31,mfqB32,mfqB33,mfqB34,mfqB35,mfqB36,mfqB37,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,rf11,rf12,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,ie1,ie2,ie3,ie4,ie5,ie6,ie7,ie8,ie9,ie10,ie11,ie12,ie13,ie14,ie15,ie16,ie17,ie18,ie19,ie20,sex,age,race,race_text,ses,income,edu,big,relaff,relaff_text,if_rel,pray,relserv,relint,for_policy,eco_policy,soc_policy,rel_policy,polaff,purpose,Study for how life is associated to God,task_related,tr_explain,task_affect,ta_explain,sut_susp,ss_explain,sut_theme,st_explain,goal,goal_explain,random,random,LocationLatitude,LocationLongitude,India,other,us
0,,,1,5,5,3,5,5,4,5,4,5,4,2,4,6,3,5,6,4,3,5,5,5,6,5,5,6,5,6,5,6,5,5,4,5,4,4,5,4,5,5,5,4,5,5,5,5,4,5,5,6,3,5,4,5,5,5,4,5,5,6,5,5,3,6,4,5,5,4,5,8,7,8,8,7,9,7,6,9,8,8,7,6,8,7,8,9,6,8,8,9,8,6,8,7,8,6,7,8,8,7,9,7,7,9,9,7,8,7,7,6,8,8,7,1,32,4,,2,7,5,1,2,,1,3,1,2,1,1,1,1,7,Its about a understanding people's preferences and their connection to religious issues,It was trying to study my involvement into dealing with religious and social issues,2,,2,,2,,2,,2,,591,591,11.86669922,75.36529541,1,,0
2,,1,,4,6,3,4,1,1,1,1,6,1,5,1,1,6,4,6,6,6,5,6,6,4,1,5,5,6,6,6,6,6,6,6,3,5,6,4,5,5,6,6,1,1,5,5,1,4,1,5,6,1,3,3,5,1,6,5,5,6,5,5,6,1,4,4,5,3,6,4,8,7,8,7,7,7,6,6,6,6,6,6,8,7,8,7,6,6,6,6,5,6,6,6,9,8,8,8,8,8,8,8,7,5,5,5,6,6,7,6,6,8,8,8,2,41,5,,5,1,1,3,10,,5,5,1,5,7,7,7,7,1,EVERYTHING,EVERYTHING,2,NONE,2,NONE,2,NONE,2,NONE,2,NONE,601,601,42.93139648,-85.64969635,0,,1
0,,,1,5,5,6,5,4,5,4,5,4,6,5,5,4,4,5,4,5,4,4,5,6,5,5,5,4,4,5,5,4,3,4,5,4,4,5,6,5,5,4,4,5,5,4,5,5,4,2,4,5,4,5,4,5,5,6,5,5,4,5,4,5,5,5,5,4,5,6,5,8,8,9,8,8,7,8,7,8,7,7,8,8,9,8,7,8,8,7,7,7,8,8,7,9,8,8,7,7,8,8,8,7,7,6,7,7,8,8,7,7,6,7,7,1,42,4,,2,2,5,1,4,,3,5,4,8,6,6,5,5,2,about the religious,learn a lot,2,nothing,2,,2,,2,,2,,603,603,11.92999268,79.82998657,1,,0
2,,1,,5,6,5,5,3,2,3,2,3,4,3,4,5,4,2,3,4,5,4,4,4,5,4,4,4,6,4,4,5,5,5,5,5,4,4,5,4,5,6,5,4,5,5,5,6,5,3,5,5,6,5,5,6,5,6,2,5,4,5,4,4,5,5,5,3,5,5,5,7,8,9,8,7,7,8,8,8,7,7,7,7,8,7,9,7,8,7,7,8,7,9,8,7,8,7,7,9,8,7,7,6,7,6,7,8,7,8,7,6,7,7,8,2,29,2,,2,4,4,1,1,,3,6,6,8,2,2,2,2,7,Values and Attitudes,Excellent task,1,Social attitudes,2,,2,,1,simple sentences,1,to achieve,608,608,8.783294678,78.13330078,1,,0
1,1,,,3,3,4,5,3,2,5,4,3,4,3,4,5,4,3,3,2,5,4,3,2,5,4,3,5,4,4,3,2,5,3,3,2,5,6,3,2,5,4,3,2,5,4,3,2,5,4,3,3,2,5,4,3,3,5,6,3,3,3,5,4,5,4,2,5,4,3,2,5,8,5,3,3,6,9,8,5,4,8,7,5,3,8,9,4,6,4,3,5,2,8,7,4,2,8,6,5,7,7,4,5,3,5,7,6,4,7,6,4,6,5,6,2,25,2,,4,2,4,1,4,,3,3,3,5,5,4,6,5,3,,,1,,1,,2,,2,,2,,614,614,10.94999695,78.08331299,1,,0
1,0,,,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,2,31,2,,1,7,5,1,4,,5,6,6,9,7,7,7,7,1,very like,very help check data,1,like,1,like,1,good,1,all pattern lijke,1,aim,618,618,13.08329773,80.28329468,1,,0
2,,1,,3,4,5,3,3,4,5,3,2,4,3,2,4,5,5,2,5,5,4,4,2,5,4,3,2,5,4,3,2,5,4,3,4,5,4,3,2,5,4,3,2,5,4,3,2,5,4,3,3,5,5,4,3,3,4,5,4,3,3,4,5,4,3,3,2,5,4,3,4,3,6,8,6,5,4,7,6,2,4,6,4,6,7,6,6,5,4,6,5,4,6,6,5,3,7,6,5,4,4,5,5,4,5,5,4,7,6,4,3,3,6,6,2,25,2,,3,3,4,3,5,,3,3,4,6,5,3,6,5,4,,,,,,,,,,,,,618,618,10.94999695,78.08331299,1,,0
2,,1,,1,2,4,2,4,5,5,3,5,2,6,3,5,5,4,2,1,1,3,4,1,5,6,4,2,6,1,5,1,6,4,1,1,4,1,4,5,3,5,4,6,3,1,6,2,1,3,5,2,1,6,1,3,1,6,4,1,5,6,6,5,1,6,1,5,6,3,6,1,9,1,9,1,1,9,1,8,6,1,9,7,8,4,2,5,5,6,3,7,8,2,4,5,4,9,1,2,2,7,3,2,7,6,2,2,1,8,2,2,6,4,2,2,52,5,,3,4,5,3,1,,2,4,1,5,6,6,3,4,4,To study various religious thoughts and opinions?,Our religious values and how they vary between those to are religious and those who use church as a social club?,1,Most of the sentences we had to unscramble had religious overtones.,2,,1,Most of the sentences had religious overtones but I just thought that it was because the study was about religion.,1,They were religious sentences (at least quite a few of them).,2,,623,623,30.48930359,-91.07420349,0,,1
0,,,1,4,4,3,4,1,1,2,2,2,5,5,5,2,3,2,5,5,6,5,6,5,5,5,6,5,6,5,6,5,6,6,6,5,6,6,6,5,5,3,6,3,6,6,5,3,4,2,4,6,5,3,5,3,5,4,1,5,6,6,5,5,5,5,5,6,4,5,6,6,8,5,9,7,7,6,6,8,7,7,8,6,7,8,8,8,5,5,7,8,8,8,8,8,7,8,5,8,8,7,8,6,7,7,6,8,8,7,8,7,6,5,9,2,34,2,,3,1,5,3,4,,3,3,3,5,6,5,5,6,6,"		
Values and Attitudes Survey","		
Values and Attitudes Survey",2,no,2,,2,,2,,2,,632,632,11.3500061,77.73330688,1,,0
0,,,1,3,1,1,3,1,5,1,1,2,1,5,1,1,1,1,6,6,6,6,6,6,6,6,5,5,6,3,6,3,6,6,6,4,2,6,6,6,5,5,6,1,6,3,5,1,4,1,1,2,4,3,6,1,4,3,6,4,6,1,4,5,5,4,1,6,3,6,6,9,4,1,2,9,9,9,1,4,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,9,9,8,9,9,9,9,4,9,8,1,9,9,6,1,6,9,9,9,1,43,2,,3,2,4,1,2,,3,6,5,9,2,2,2,2,6,To study about the peoples beliefs,How people are religious.,2,,2,,2,,2,,2,,634,634,18.9750061,72.82580566,1,,0
1,1,,,5,5,4,5,5,4,6,5,4,5,4,5,5,4,6,5,4,5,5,5,4,5,5,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,5,4,5,6,6,5,4,5,4,6,5,4,5,5,6,5,4,5,4,5,5,4,7,6,7,8,7,6,5,7,7,5,6,7,8,7,6,7,8,7,6,8,5,6,7,6,7,8,7,6,7,6,7,7,5,6,7,6,5,6,8,7,6,5,6,7,2,23,5,,3,1,5,1,4,,5,6,4,9,6,5,6,5,7,i like this hit very much. This hit was about attitude,no idea,2,,2,,2,,2,,1,we have to think only positive things,638,638,18.9750061,72.82580566,1,,0
1,1,,,2,1,5,5,5,4,4,3,4,2,1,4,3,3,2,2,1,1,4,5,5,5,2,2,3,1,5,1,6,4,4,4,3,6,3,4,4,4,4,4,2,4,2,6,4,5,1,5,5,4,3,2,2,3,5,2,2,4,6,6,6,3,6,4,4,1,2,3,2,8,1,8,7,2,8,1,7,8,1,8,7,8,7,3,7,8,2,7,8,7,2,3,8,2,7,2,2,2,1,2,1,7,7,2,1,1,1,7,2,2,2,1,1,21,2,,5,2,5,2,7,,1,1,1,1,4,5,1,1,6,About a person's values and inner virtues,"To study about a person's attitude in accordance with his/her religious beliefs, or the lack thereof  ",2,,2,,2,,2,,2,,640,640,13.08329773,80.28329468,1,,0
1,1,,,4,5,4,5,1,4,3,2,2,3,3,4,3,3,3,4,2,5,4,5,6,6,4,5,3,6,5,5,4,5,6,5,3,5,4,4,4,5,4,5,4,4,4,4,4,5,3,3,5,5,5,4,3,3,4,5,4,6,4,4,5,5,4,4,6,5,5,5,6,5,7,8,5,6,7,7,8,8,8,4,4,4,5,4,5,5,5,5,4,4,3,4,8,6,7,7,8,8,8,8,8,8,8,6,7,7,4,6,5,5,8,8,2,33,2,,3,1,5,1,4,,5,5,4,5,4,5,5,6,3,individual's affection in their religion.,i don't know,2,,2,,2,,2,,2,,642,642,9.966705322,76.23330688,1,,0
0,,,1,4,3,3,5,4,4,5,4,5,5,5,5,4,5,4,5,4,5,4,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,4,4,4,5,4,4,5,4,5,5,5,5,5,5,4,5,5,5,5,4,3,5,9,8,8,9,8,8,7,8,7,5,7,7,9,9,8,9,7,5,6,8,7,8,7,6,9,9,8,8,8,9,8,7,8,9,8,8,8,8,8,8,8,8,8,8,1,34,2,,3,1,5,1,1,,5,5,5,8,6,4,3,6,6,I feel happy,I'm happy about this survey,2,,2,,2,,2,,2,,645,645,,,1,,0
1,1,,,6,6,5,6,5,6,4,4,6,6,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,5,6,6,2,6,6,6,5,5,6,6,6,6,4,6,6,2,5,6,5,5,2,6,5,6,5,6,4,6,6,4,9,1,9,8,9,9,5,9,9,3,9,,8,9,9,9,9,7,1,9,7,9,1,5,3,9,5,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,2,25,2,,2,1,5,1,6,,5,5,6,9,1,5,7,7,2,Trying to figure out one's religious beliefs,trying to study religious and social beliefs of people,2,,2,,2,,1,God and religious words,2,,656,656,28.6000061,77.20001221,1,,0
2,,1,,2,5,4,5,2,2,2,2,2,2,2,2,2,2,2,2,3,6,3,1,5,6,5,6,5,6,5,6,6,6,6,2,5,5,5,6,5,3,6,5,6,6,6,5,5,5,5,4,5,6,4,5,4,5,4,5,5,6,5,4,5,5,5,5,4,5,5,5,8,8,8,8,7,7,8,9,8,7,7,6,7,8,7,7,5,8,8,6,8,8,7,8,8,8,7,7,7,8,8,8,8,7,8,8,8,9,8,8,7,8,8,9,2,35,2,,3,2,4,1,4,,4,4,3,7,2,2,2,2,6,religious attitude,Values and attitudes ,2,,2,,2,,2,,2,,657,657,13.92219543,75.57359314,1,,0
0,,,1,1,3,2,2,4,4,3,3,2,2,5,3,4,2,3,5,4,6,6,5,5,6,3,5,2,6,5,5,4,6,6,2,4,4,4,4,2,2,2,5,3,4,2,2,2,2,3,3,2,5,5,4,1,2,4,6,2,5,5,2,3,4,2,5,5,4,5,2,4,8,4,9,3,2,8,6,8,7,2,6,8,2,4,4,4,4,4,4,4,6,4,8,7,2,9,2,7,3,2,8,4,4,8,5,2,4,4,2,2,8,6,8,2,33,2,,4,3,5,1,4,,4,3,4,5,3,3,3,2,6,"checking of our attitude & opinion on various topics like political,religious,crime,jobs etc 



",with our particular attitude & opinion how do we perceive various societal problems,1,i feel that more religious attitude makes us more liberal as well as more forgiving,,"as i said i have religious inclination which makes me liberal, i can do crime, more of forgiving nature",2,,2,,1,i am giving my best to complete survey,659,659,28.66670227,77.43328857,1,,0
0,,,1,6,3,2,3,5,4,3,4,5,4,5,4,3,4,4,4,3,6,5,6,6,5,6,6,6,5,4,6,6,6,6,6,6,5,4,6,6,6,6,6,4,5,3,4,3,3,4,4,4,4,3,3,3,4,4,3,4,5,4,5,3,3,3,4,6,4,4,4,9,4,9,5,6,9,4,6,4,4,6,4,4,4,6,6,4,5,6,5,7,6,4,5,6,9,5,4,9,6,5,9,8,9,8,4,9,6,9,6,6,5,9,9,2,26,2,,3,1,5,1,1,,4,6,6,8,4,4,4,3,4,To suvey about our feelings towards social life.,It was about our attitudes and beliefs,1,about one's belief and society,2,,2,,1,Usual things in life,2,,668,668,8.733306885,77.70001221,1,,0
1,1,,,6,2,5,3,4,4,6,5,5,5,6,6,6,6,5,6,4,1,6,6,5,6,1,6,6,6,6,6,6,6,6,5,5,2,5,6,6,5,5,6,3,6,1,4,1,2,5,6,6,6,1,6,6,2,4,6,6,6,6,5,4,1,6,1,2,5,6,6,4,9,2,9,9,9,9,1,9,5,5,9,6,9,4,4,9,9,4,9,9,9,3,4,9,6,9,9,4,5,4,6,6,9,9,4,9,1,4,9,9,4,4,5,1,36,2,,4,3,4,1,2,,2,2,1,3,5,6,5,2,3,Religious affiliation,How religious a person is.,1,About how i see myself and my relationship with God,2,,2,,2,,2,,670,670,22.33839417,91.83169556,0,bangladesh,2
0,,,0,5,4,5,4,5,4,6,4,5,5,4,6,5,4,5,5,4,4,3,5,4,6,5,5,4,6,5,5,4,6,5,5,4,6,5,5,4,6,5,5,4,6,5,5,4,6,5,4,5,6,4,5,4,5,4,6,5,4,5,4,6,5,4,5,4,6,4,5,8,6,8,9,8,7,6,8,8,6,8,7,8,7,6,8,8,6,7,9,6,8,7,6,7,6,8,6,8,7,6,8,9,7,6,8,7,9,8,7,6,8,7,9,1,28,2,,3,5,5,1,1,,4,4,3,7,6,5,4,5,5,the plane flies high,the plane flies high,1,the plane flies high,2,,2,,2,,2,,673,673,11.1000061,77.3500061,1,,0
0,,,1,3,4,3,4,3,4,4,4,4,3,4,4,3,3,3,3,4,4,4,3,4,4,4,3,3,2,2,3,3,4,4,4,3,3,3,4,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,4,5,4,5,3,4,5,5,5,6,6,6,6,6,6,6,5,5,6,6,6,5,5,5,4,4,4,5,5,5,6,6,6,5,6,5,5,5,6,6,6,6,5,5,5,5,5,5,6,6,6,6,6,1,27,2,,3,3,4,1,4,,3,4,4,4,3,3,4,4,4,to understand people and their attitudes and abilities ,to understand people and their attitudes and abilities ,2,,2,,2,,2,,2,,676,676,11.25,75.76669312,1,,0
2,,1,,4,3,4,4,5,3,4,4,4,3,3,4,3,4,4,3,3,5,4,3,3,4,3,4,3,3,4,4,4,3,4,4,4,3,3,4,3,4,3,4,3,4,3,3,3,4,4,4,3,3,4,3,3,4,4,5,3,5,3,3,2,4,3,4,3,4,3,3,5,7,4,6,6,4,4,6,6,5,5,5,5,4,4,6,5,5,4,4,4,6,6,5,4,5,4,6,6,5,5,6,4,5,4,4,6,6,4,5,3,4,6,6,1,27,5,,3,6,4,1,2,,3,4,3,4,5,3,4,4,5,religious affiliations relating to moral questions,how people of certain religious backgrounds respond to morality questions,2,,2,,2,,1,church related,2,,677,677,40.36090088,-79.90149689,0,,1
0,,,1,2,3,5,3,5,4,4,4,4,3,3,3,3,3,2,3,3,6,6,4,6,6,6,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,6,6,4,6,5,9,1,9,1,9,9,1,9,1,1,9,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,1,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,1,25,2,,3,2,4,1,1,,5,6,5,9,5,5,5,5,4,your attitudes and opinions on different topics,your attitudes and opinions on different topics,2,,2,,2,,2,,2,,684,684,12.98330688,77.58331299,1,,0
2,,1,,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,1,6,6,4,6,6,4,6,6,6,6,6,4,6,6,6,6,6,5,6,4,6,4,6,1,1,1,6,4,6,4,4,5,3,4,5,1,4,6,6,6,3,6,3,6,6,4,6,9,5,9,5,9,9,5,1,1,1,5,6,5,4,4,1,1,9,9,6,1,1,1,5,9,9,6,1,1,1,9,9,1,9,1,1,9,1,9,1,1,9,9,1,2,70,5,,5,2,3,1,1,,4,6,1,9,7,,,,1,unknown,unknown,2,,2,,2,,2,,2,,685,685,35.84140015,-84.45429993,0,,1
0,,,1,3,3,3,3,3,3,3,3,3,5,5,3,1,1,3,4,4,5,4,6,6,5,5,5,5,5,4,5,5,5,5,5,5,4,3,4,4,3,3,4,5,4,4,5,2,4,4,4,5,6,5,4,4,4,5,6,4,5,5,4,4,4,4,4,5,4,4,4,6,7,6,7,6,7,6,7,6,7,6,,6,7,7,4,6,7,7,7,6,7,7,6,6,7,6,6,7,6,6,6,6,6,6,6,6,6,7,7,6,6,7,7,1,50,2,,3,1,4,1,2,,5,5,6,9,4,4,4,4,4,good,religous views,2,,2,,2,,2,,2,,690,690,17.37530518,78.47439575,1,,0
1,1,,,4,5,5,6,2,2,2,2,2,2,4,2,2,3,1,3,3,6,5,3,5,5,4,5,5,6,5,6,5,6,5,4,5,5,4,5,4,4,5,5,5,5,5,4,5,5,1,5,5,6,5,5,4,5,5,2,4,5,3,4,5,5,5,4,5,4,4,5,7,6,7,7,7,8,8,8,7,7,8,8,7,8,8,8,7,8,5,8,8,8,8,8,6,7,8,8,8,2,7,6,6,6,6,6,6,7,5,6,6,6,7,9,2,49,2,,3,2,5,1,4,,3,5,4,8,4,5,5,5,4,to know about our attitudes and opinions on different topics,this experiment was trying to study about how people are about attitudes and their opinions about religions,2,,2,,2,,2,,2,,691,691,12.98330688,77.58331299,1,,0
1,1,,,1,5,5,4,6,6,6,4,5,6,6,4,6,6,6,6,6,6,6,6,5,6,5,5,6,6,2,6,5,6,6,5,6,2,6,6,6,4,5,6,5,6,4,2,2,2,2,5,1,6,5,6,1,1,5,5,2,6,6,5,5,1,6,6,6,5,6,4,7,8,2,6,4,8,6,6,8,7,8,6,2,2,7,2,6,8,2,5,2,5,2,4,9,5,7,7,6,5,3,6,3,7,8,5,7,6,7,4,6,2,8,8,1,32,2,,3,2,4,1,4,,3,4,4,8,6,5,3,2,5,A psychological study to test the importance of religion in one's life.,"To learn about people's morality, religious values and attitude towards different religions.",2,,2,,2,,2,,1,"I just tried to be as honest as I can,",692,692,9.583297729,76.51669312,1,,0
0,,,1,1,2,5,4,5,6,6,6,3,6,5,4,6,6,6,5,3,6,6,5,6,6,6,5,6,6,6,5,5,6,6,4,5,6,5,6,6,5,3,6,3,6,3,2,2,1,6,5,5,6,5,6,2,2,5,5,5,6,5,6,4,5,5,6,6,6,6,3,4,9,1,9,3,3,9,9,9,9,1,9,2,9,8,2,9,6,3,2,8,9,9,4,9,5,9,2,6,1,1,4,2,2,9,1,9,3,6,6,2,1,1,6,1,39,2,,3,2,4,1,4,,1,2,1,1,2,1,1,1,6,RESEARCH STUDY ON BELIEFS.,ATTITUDES & OPENIONS,2,,2,,2,,2,,2,,692,692,20,77,1,,0
1,1,,,4,5,1,5,5,4,3,3,4,4,5,5,4,4,3,6,5,6,4,5,6,6,6,5,6,6,5,6,5,6,6,4,2,5,5,5,6,4,5,6,2,6,5,2,2,2,4,5,6,5,3,5,2,5,5,6,5,6,5,5,5,5,5,5,6,5,5,6,8,2,4,6,8,8,7,8,8,8,8,1,8,4,4,6,5,8,1,1,1,1,1,2,8,8,8,8,9,8,8,8,8,7,2,8,9,9,5,8,7,8,9,9,1,67,2,,4,2,4,1,4,,5,6,6,8,2,1,1,1,6,To know the common people about their religious thinking.,Regarding religious thought .,1,In day-to-day life of the people.,2,NA,2,NA,2,NNA,2,NA,699,699,20.23330688,85.83331299,1,,0
1,1,,,4,6,4,2,3,4,5,6,2,3,5,6,2,4,5,2,3,4,6,2,4,6,4,2,3,4,6,3,4,5,3,3,5,2,4,2,3,5,6,2,4,6,4,3,4,5,6,2,3,4,5,6,3,3,4,5,6,3,3,4,5,6,3,2,3,4,6,3,3,5,8,6,3,5,7,9,3,6,9,3,4,5,8,9,3,7,9,4,7,3,4,9,2,4,6,9,5,3,2,2,7,4,8,8,4,2,6,3,6,8,2,6,2,23,2,,3,3,5,1,4,,3,5,4,7,5,6,7,3,5,i think the purpose of this experiment was research the people knowledge,this experiment was trying to study is improve the knowledge ,2,,2,,2,,2,,2,,702,702,11.6499939,78.16668701,1,,0
1,1,,,6,6,2,6,4,4,4,4,5,4,4,4,5,5,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,6,6,6,5,6,6,1,6,1,1,5,1,6,6,6,6,1,6,6,6,5,6,6,6,6,1,6,5,3,5,5,6,6,5,9,1,9,8,9,9,1,9,9,1,9,1,9,9,9,9,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,2,28,2,,1,6,5,1,4,,5,6,6,9,4,4,4,4,4,ABOUT THE RELIGIOUS AFFLICTION OF PEOPLE,"ABOUT THE CURRENT MINDSET OF PEOPLE ABOUT THEIR RELIGION, THEIR WAY OF APPROACH TO RELIGION, GIVING IMPORTANCE TO THEIR DAILY RELIGIOUS ACTIVITIES AMIDST OF DAILY SOCIO-ECONOMIC ROUTINES",2,,2,,2,,2,,2,,705,705,12.98330688,77.58331299,1,,0
1,1,,,1,1,1,1,6,6,6,3,6,1,1,3,6,4,6,3,6,1,6,6,3,6,1,3,1,1,4,4,1,6,5,6,6,4,6,5,6,5,4,4,4,5,1,3,1,5,2,3,2,6,2,5,1,4,5,1,3,5,6,6,3,5,6,3,6,6,6,3,1,9,1,9,1,1,9,1,9,9,1,9,1,1,9,1,1,9,1,1,9,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,5,,4,3,3,2,8,,1,1,1,1,3,3,2,1,4,relious issues and views ,,2,,2,,2,,2,,2,,708,708,39.11480713,-77.24620056,0,,1
1,1,,,1,5,6,5,6,4,5,6,5,6,5,5,6,6,6,6,6,,6,6,5,6,6,6,4,6,1,6,5,6,6,6,6,2,6,5,6,5,4,4,5,5,1,1,1,4,1,6,5,6,1,6,5,1,6,3,5,6,6,6,4,5,6,4,6,4,6,6,6,9,1,9,4,6,9,6,9,1,6,9,6,6,6,4,9,4,1,6,1,6,1,5,9,1,9,1,9,6,6,9,6,6,9,4,9,6,1,6,6,5,1,9,1,21,2,indian,3,3,4,1,2,,2,2,2,3,4,3,2,1,4,"about religious belief of an individual and its influence on how he acts with his fellow beings, whether he wants to treat everyone equal, what he thinks is moral and immoral etc.",relationship between religious belief and human mentality towards his fellow beings.,1,equality in the society and belief in religion.,2,,1,"some were about God, prophet, angel etc.",1,"religious belief words like angel, prophet, God etc.",2,,710,710,13.08329773,80.28329468,1,,0
0,,,1,4,4,3,3,5,5,5,3,4,2,4,4,5,5,5,2,2,1,6,6,3,6,5,3,4,5,3,4,4,5,6,4,5,4,4,5,5,4,4,5,2,5,3,5,2,4,4,3,5,5,3,4,4,5,6,2,2,5,5,5,3,5,5,4,5,3,6,4,1,9,5,6,4,4,6,1,6,6,4,9,6,6,4,4,7,3,2,7,8,7,5,4,8,8,8,1,4,5,5,4,7,7,5,3,3,6,4,6,6,5,4,4,1,61,5,,4,2,2,3,7,,1,6,1,6,6,6,3,4,2,relationship differences,differences,2,,2,,2,,2,,2,,712,712,27.64680481,-80.40350342,0,,1
0,,,1,1,3,5,3,6,6,6,4,3,4,5,3,6,5,5,3,2,2,5,6,5,6,4,3,2,5,4,5,3,4,5,3,5,5,6,6,6,5,4,6,4,6,5,5,4,2,4,6,5,5,2,4,5,4,5,4,5,6,6,6,6,5,6,4,3,5,5,4,5,8,5,8,4,4,8,3,7,6,5,8,6,7,4,6,8,4,4,7,7,7,5,5,7,6,8,5,5,6,5,6,6,7,8,6,5,6,4,7,5,7,4,4,1,34,2,,3,2,5,3,4,,2,3,2,5,4,3,2,2,4,To study about the emotions and mindsets of people under different circumstances. ,I think this experiment was trying to study the attitudes and characters of participants. ,2,,2,,2,,2,,2,,719,719,8.506896973,76.95690918,1,,0
1,1,,,5,6,5,5,5,6,5,5,5,5,6,6,5,5,5,6,5,6,6,6,6,5,6,5,5,6,5,6,5,6,6,5,5,5,5,5,5,5,5,6,2,5,3,3,2,2,4,5,4,5,3,5,3,3,5,5,3,4,5,4,4,5,4,4,6,3,6,4,7,5,8,8,8,9,8,8,4,5,8,3,4,3,6,6,6,5,6,6,7,7,5,5,8,8,7,7,5,5,7,8,8,7,5,5,5,6,6,7,7,5,8,8,2,31,2,,2,5,5,1,6,,5,6,6,9,4,4,4,4,4,It is to understand about values and attitudes,It is about values and attitudes,2,,2,,2,,2,,2,,721,721,20,77,1,,0
2,,1,,5,5,4,5,5,4,5,5,5,5,4,5,4,5,4,4,5,5,5,5,5,4,5,4,5,5,5,5,5,4,4,5,4,5,4,4,5,5,5,4,5,4,4,4,5,5,4,4,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4,4,4,4,5,4,6,7,7,7,6,7,6,7,7,6,7,7,6,7,8,8,8,7,7,7,7,8,8,8,6,7,7,7,6,6,6,7,8,7,7,7,7,8,7,8,7,7,7,7,2,58,2,,2,5,2,1,4,,2,5,5,9,6,6,7,7,2,it was about attitude.,attitude,2,,2,,2,,2,,2,,723,723,20,77,1,,0
2,,1,,4,4,3,3,3,2,2,2,2,3,3,3,3,3,3,4,4,6,4,5,3,4,4,4,4,5,4,5,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,6,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,6,5,5,5,5,6,5,5,6,6,5,6,2,30,2,,3,1,5,1,6,,4,5,2,6,4,4,5,5,4,"
The general purpose of this study is to explore the relationship between different personality characteristics, values, and attitudes.",explore different personality.,2,,2,,2,,2,,2,,726,726,23.91670227,87.53329468,1,,0
0,,,1,5,4,4,4,3,4,5,4,3,4,5,4,3,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,3,5,4,4,3,4,5,3,4,5,3,4,5,4,4,4,5,4,4,3,5,4,4,3,5,4,4,3,5,4,4,5,4,4,4,4,3,4,5,4,7,6,3,6,7,8,6,6,5,7,6,7,7,5,8,4,7,6,3,8,4,7,6,6,8,6,3,6,5,4,6,7,3,4,8,6,6,5,5,3,7,6,7,6,1,26,2,,3,3,4,1,4,,4,4,5,7,5,6,5,5,4,people disicion ,people disicion ,2,,2,,2,,2,,2,,727,727,13.08329773,80.28329468,1,,0
